Phone Model,Operating System,Features,Brand,Warranty Period,Network Connections,Storage Capacity,Color Family,Memory RAM,Camera,Phone Screen Size
345.json,6,-1,43,-1,-1,6,10,7,1,4
345.json,6,-1,43,-1,-1,6,10,7,9,4
345.json,6,-1,43,-1,-1,6,12,7,1,4
345.json,6,-1,43,-1,-1,6,12,7,9,4
345.json,6,-1,43,-1,-1,6,13,7,1,4
345.json,6,-1,43,-1,-1,6,13,7,9,4
345.json,6,-1,43,-1,-1,7,8,7,1,4
345.json,6,-1,43,-1,-1,7,8,7,9,4
345.json,6,-1,43,-1,-1,7,9,7,1,4
345.json,6,-1,43,-1,-1,7,9,7,9,4
345.json,6,-1,43,-1,-1,7,10,7,1,4
345.json,6,-1,43,-1,-1,7,10,7,9,4
345.json,6,-1,43,-1,-1,7,12,7,1,4
345.json,6,-1,43,-1,-1,7,12,7,9,4
345.json,6,-1,43,-1,-1,7,13,7,1,4
345.json,6,-1,43,-1,-1,7,13,7,9,4
345.json,6,-1,43,-1,-1,8,8,7,1,4
345.json,6,-1,43,-1,-1,8,8,7,9,4
345.json,6,-1,43,-1,-1,8,9,7,1,4
345.json,6,-1,43,-1,-1,8,9,7,9,4
345.json,6,-1,43,-1,-1,8,10,7,1,4
345.json,6,-1,43,-1,-1,8,10,7,9,4
345.json,6,-1,43,-1,-1,8,12,7,1,4
345.json,6,-1,43,-1,-1,8,12,7,9,4
345.json,6,-1,43,-1,-1,8,13,7,1,4
345.json,6,-1,43,-1,-1,8,13,7,9,4
345.json,6,-1,43,-1,-1,9,8,7,1,4
345.json,6,-1,43,-1,-1,9,8,7,9,4
345.json,6,-1,43,-1,-1,9,9,7,1,4
345.json,6,-1,43,-1,-1,9,9,7,9,4
345.json,6,-1,43,-1,-1,9,10,7,1,4
345.json,6,-1,43,-1,-1,9,10,7,9,4
345.json,6,-1,43,-1,-1,9,12,7,1,4
345.json,6,-1,43,-1,-1,9,12,7,9,4
345.json,6,-1,43,-1,-1,9,13,7,1,4
345.json,6,-1,43,-1,-1,9,13,7,9,4
345.json,6,-1,43,-1,-1,12,8,7,1,4
345.json,6,-1,43,-1,-1,12,8,7,9,4
345.json,6,-1,43,-1,-1,12,9,7,1,4
345.json,6,-1,43,-1,-1,12,9,7,9,4
345.json,6,-1,43,-1,-1,12,10,7,1,4
345.json,6,-1,43,-1,-1,12,10,7,9,4
345.json,6,-1,43,-1,-1,12,12,7,1,4
345.json,6,-1,43,-1,-1,12,12,7,9,4
345.json,6,-1,43,-1,-1,12,13,7,1,4
345.json,6,-1,43,-1,-1,12,13,7,9,4
345.json,6,-1,43,-1,-1,15,8,7,1,4
345.json,6,-1,43,-1,-1,15,8,7,9,4
345.json,6,-1,43,-1,-1,15,9,7,1,4
345.json,6,-1,43,-1,-1,15,9,7,9,4
345.json,6,-1,43,-1,-1,15,10,7,1,4
345.json,6,-1,43,-1,-1,15,10,7,9,4
345.json,6,-1,43,-1,-1,15,12,7,1,4
345.json,6,-1,43,-1,-1,15,12,7,9,4
345.json,6,-1,43,-1,-1,15,13,7,1,4
345.json,6,-1,43,-1,-1,15,13,7,9,4
345.json,6,-1,43,-1,-1,17,8,7,1,4
345.json,6,-1,43,-1,-1,17,8,7,9,4
345.json,6,-1,43,-1,-1,17,9,7,1,4
345.json,6,-1,43,-1,-1,17,9,7,9,4
345.json,6,-1,43,-1,-1,17,10,7,1,4
345.json,6,-1,43,-1,-1,17,10,7,9,4
345.json,6,-1,43,-1,-1,17,12,7,1,4
345.json,6,-1,43,-1,-1,17,12,7,9,4
345.json,6,-1,43,-1,-1,17,13,7,1,4
345.json,6,-1,43,-1,-1,17,13,7,9,4
347.json,6,-1,55,-1,-1,17,3,7,1,2
347.json,6,-1,55,-1,-1,17,3,7,9,2
347.json,6,-1,55,-1,-1,17,4,7,1,2
347.json,6,-1,55,-1,-1,17,4,7,9,2
347.json,6,-1,55,-1,-1,17,5,7,1,2
347.json,6,-1,55,-1,-1,17,5,7,9,2
347.json,6,-1,55,-1,-1,17,15,7,1,2
347.json,6,-1,55,-1,-1,17,15,7,9,2
347.json,6,-1,55,-1,-1,3,3,7,1,2
347.json,6,-1,55,-1,-1,3,3,7,9,2
347.json,6,-1,55,-1,-1,3,4,7,1,2
347.json,6,-1,55,-1,-1,3,4,7,9,2
347.json,6,-1,55,-1,-1,3,5,7,1,2
347.json,6,-1,55,-1,-1,3,5,7,9,2
347.json,6,-1,55,-1,-1,3,15,7,1,2
347.json,6,-1,55,-1,-1,3,15,7,9,2
347.json,6,-1,55,-1,-1,12,3,7,1,2
347.json,6,-1,55,-1,-1,12,3,7,9,2
347.json,6,-1,55,-1,-1,12,4,7,1,2
347.json,6,-1,55,-1,-1,12,4,7,9,2
347.json,6,-1,55,-1,-1,12,5,7,1,2
347.json,6,-1,55,-1,-1,12,5,7,9,2
347.json,6,-1,55,-1,-1,12,15,7,1,2
347.json,6,-1,55,-1,-1,12,15,7,9,2
348.json,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
349.json,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
353.json,-1,-1,-1,-1,-1,-1,8,-1,-1,4
353.json,-1,-1,-1,-1,-1,-1,10,-1,-1,4
355.json,6,-1,43,-1,1,17,8,5,1,2
355.json,6,-1,43,-1,1,17,10,5,1,2
355.json,6,-1,43,-1,1,17,20,5,1,2
355.json,6,-1,43,-1,1,3,8,5,1,2
355.json,6,-1,43,-1,1,3,10,5,1,2
355.json,6,-1,43,-1,1,3,20,5,1,2
355.json,6,-1,43,-1,1,12,8,5,1,2
355.json,6,-1,43,-1,1,12,10,5,1,2
355.json,6,-1,43,-1,1,12,20,5,1,2
363.json,-1,-1,-1,-1,-1,-1,24,-1,-1,-1
364.json,-1,-1,10,-1,-1,-1,-1,-1,-1,-1
366.json,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
368.json,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
371.json,6,-1,52,-1,-1,17,8,6,-1,4
371.json,6,-1,52,-1,-1,17,10,6,-1,4
371.json,6,-1,52,-1,-1,17,20,6,-1,4
371.json,6,-1,52,-1,-1,3,8,6,-1,4
371.json,6,-1,52,-1,-1,3,10,6,-1,4
371.json,6,-1,52,-1,-1,3,20,6,-1,4
383.json,-1,-1,-1,-1,-1,-1,8,-1,-1,2
383.json,-1,-1,-1,-1,-1,-1,10,-1,-1,2
383.json,-1,-1,-1,-1,-1,-1,19,-1,-1,2
384.json,-1,-1,52,-1,-1,-1,8,-1,-1,-1
384.json,-1,-1,52,-1,-1,-1,10,-1,-1,-1
39.json,6,-1,41,-1,-1,2,24,8,1,4
39.json,6,-1,41,-1,-1,2,24,8,2,4
39.json,6,-1,41,-1,-1,2,24,8,3,4
39.json,6,-1,41,-1,-1,2,24,8,4,4
39.json,6,-1,41,-1,-1,2,24,8,5,4
39.json,6,-1,41,-1,-1,2,24,8,6,4
39.json,6,-1,41,-1,-1,2,24,8,10,4
39.json,6,-1,41,-1,-1,2,24,8,12,4
39.json,6,-1,41,-1,-1,2,24,8,13,4
39.json,6,-1,41,-1,-1,2,24,8,14,4
39.json,6,-1,41,-1,-1,2,0,8,1,4
39.json,6,-1,41,-1,-1,2,0,8,2,4
39.json,6,-1,41,-1,-1,2,0,8,3,4
39.json,6,-1,41,-1,-1,2,0,8,4,4
39.json,6,-1,41,-1,-1,2,0,8,5,4
39.json,6,-1,41,-1,-1,2,0,8,6,4
39.json,6,-1,41,-1,-1,2,0,8,10,4
39.json,6,-1,41,-1,-1,2,0,8,12,4
39.json,6,-1,41,-1,-1,2,0,8,13,4
39.json,6,-1,41,-1,-1,2,0,8,14,4
39.json,6,-1,41,-1,-1,2,17,8,1,4
39.json,6,-1,41,-1,-1,2,17,8,2,4
39.json,6,-1,41,-1,-1,2,17,8,3,4
39.json,6,-1,41,-1,-1,2,17,8,4,4
39.json,6,-1,41,-1,-1,2,17,8,5,4
39.json,6,-1,41,-1,-1,2,17,8,6,4
39.json,6,-1,41,-1,-1,2,17,8,10,4
39.json,6,-1,41,-1,-1,2,17,8,12,4
39.json,6,-1,41,-1,-1,2,17,8,13,4
39.json,6,-1,41,-1,-1,2,17,8,14,4
39.json,6,-1,41,-1,-1,5,24,8,1,4
39.json,6,-1,41,-1,-1,5,24,8,2,4
39.json,6,-1,41,-1,-1,5,24,8,3,4
39.json,6,-1,41,-1,-1,5,24,8,4,4
39.json,6,-1,41,-1,-1,5,24,8,5,4
39.json,6,-1,41,-1,-1,5,24,8,6,4
39.json,6,-1,41,-1,-1,5,24,8,10,4
39.json,6,-1,41,-1,-1,5,24,8,12,4
39.json,6,-1,41,-1,-1,5,24,8,13,4
39.json,6,-1,41,-1,-1,5,24,8,14,4
39.json,6,-1,41,-1,-1,5,0,8,1,4
39.json,6,-1,41,-1,-1,5,0,8,2,4
39.json,6,-1,41,-1,-1,5,0,8,3,4
39.json,6,-1,41,-1,-1,5,0,8,4,4
39.json,6,-1,41,-1,-1,5,0,8,5,4
39.json,6,-1,41,-1,-1,5,0,8,6,4
39.json,6,-1,41,-1,-1,5,0,8,10,4
39.json,6,-1,41,-1,-1,5,0,8,12,4
39.json,6,-1,41,-1,-1,5,0,8,13,4
39.json,6,-1,41,-1,-1,5,0,8,14,4
39.json,6,-1,41,-1,-1,5,17,8,1,4
39.json,6,-1,41,-1,-1,5,17,8,2,4
39.json,6,-1,41,-1,-1,5,17,8,3,4
39.json,6,-1,41,-1,-1,5,17,8,4,4
39.json,6,-1,41,-1,-1,5,17,8,5,4
39.json,6,-1,41,-1,-1,5,17,8,6,4
39.json,6,-1,41,-1,-1,5,17,8,10,4
39.json,6,-1,41,-1,-1,5,17,8,12,4
39.json,6,-1,41,-1,-1,5,17,8,13,4
39.json,6,-1,41,-1,-1,5,17,8,14,4
39.json,6,-1,41,-1,-1,6,24,8,1,4
39.json,6,-1,41,-1,-1,6,24,8,2,4
39.json,6,-1,41,-1,-1,6,24,8,3,4
39.json,6,-1,41,-1,-1,6,24,8,4,4
39.json,6,-1,41,-1,-1,6,24,8,5,4
39.json,6,-1,41,-1,-1,6,24,8,6,4
39.json,6,-1,41,-1,-1,6,24,8,10,4
39.json,6,-1,41,-1,-1,6,24,8,12,4
39.json,6,-1,41,-1,-1,6,24,8,13,4
39.json,6,-1,41,-1,-1,6,24,8,14,4
39.json,6,-1,41,-1,-1,6,0,8,1,4
39.json,6,-1,41,-1,-1,6,0,8,2,4
39.json,6,-1,41,-1,-1,6,0,8,3,4
39.json,6,-1,41,-1,-1,6,0,8,4,4
39.json,6,-1,41,-1,-1,6,0,8,5,4
39.json,6,-1,41,-1,-1,6,0,8,6,4
39.json,6,-1,41,-1,-1,6,0,8,10,4
39.json,6,-1,41,-1,-1,6,0,8,12,4
39.json,6,-1,41,-1,-1,6,0,8,13,4
39.json,6,-1,41,-1,-1,6,0,8,14,4
39.json,6,-1,41,-1,-1,6,17,8,1,4
39.json,6,-1,41,-1,-1,6,17,8,2,4
39.json,6,-1,41,-1,-1,6,17,8,3,4
39.json,6,-1,41,-1,-1,6,17,8,4,4
39.json,6,-1,41,-1,-1,6,17,8,5,4
39.json,6,-1,41,-1,-1,6,17,8,6,4
39.json,6,-1,41,-1,-1,6,17,8,10,4
39.json,6,-1,41,-1,-1,6,17,8,12,4
39.json,6,-1,41,-1,-1,6,17,8,13,4
39.json,6,-1,41,-1,-1,6,17,8,14,4
39.json,6,-1,41,-1,-1,7,24,8,1,4
39.json,6,-1,41,-1,-1,7,24,8,2,4
39.json,6,-1,41,-1,-1,7,24,8,3,4
39.json,6,-1,41,-1,-1,7,24,8,4,4
39.json,6,-1,41,-1,-1,7,24,8,5,4
39.json,6,-1,41,-1,-1,7,24,8,6,4
39.json,6,-1,41,-1,-1,7,24,8,10,4
39.json,6,-1,41,-1,-1,7,24,8,12,4
39.json,6,-1,41,-1,-1,7,24,8,13,4
39.json,6,-1,41,-1,-1,7,24,8,14,4
39.json,6,-1,41,-1,-1,7,0,8,1,4
39.json,6,-1,41,-1,-1,7,0,8,2,4
39.json,6,-1,41,-1,-1,7,0,8,3,4
39.json,6,-1,41,-1,-1,7,0,8,4,4
39.json,6,-1,41,-1,-1,7,0,8,5,4
39.json,6,-1,41,-1,-1,7,0,8,6,4
39.json,6,-1,41,-1,-1,7,0,8,10,4
39.json,6,-1,41,-1,-1,7,0,8,12,4
39.json,6,-1,41,-1,-1,7,0,8,13,4
39.json,6,-1,41,-1,-1,7,0,8,14,4
39.json,6,-1,41,-1,-1,7,17,8,1,4
39.json,6,-1,41,-1,-1,7,17,8,2,4
39.json,6,-1,41,-1,-1,7,17,8,3,4
39.json,6,-1,41,-1,-1,7,17,8,4,4
39.json,6,-1,41,-1,-1,7,17,8,5,4
39.json,6,-1,41,-1,-1,7,17,8,6,4
39.json,6,-1,41,-1,-1,7,17,8,10,4
39.json,6,-1,41,-1,-1,7,17,8,12,4
39.json,6,-1,41,-1,-1,7,17,8,13,4
39.json,6,-1,41,-1,-1,7,17,8,14,4
39.json,6,-1,41,-1,-1,8,24,8,1,4
39.json,6,-1,41,-1,-1,8,24,8,2,4
39.json,6,-1,41,-1,-1,8,24,8,3,4
39.json,6,-1,41,-1,-1,8,24,8,4,4
39.json,6,-1,41,-1,-1,8,24,8,5,4
39.json,6,-1,41,-1,-1,8,24,8,6,4
39.json,6,-1,41,-1,-1,8,24,8,10,4
39.json,6,-1,41,-1,-1,8,24,8,12,4
39.json,6,-1,41,-1,-1,8,24,8,13,4
39.json,6,-1,41,-1,-1,8,24,8,14,4
39.json,6,-1,41,-1,-1,8,0,8,1,4
39.json,6,-1,41,-1,-1,8,0,8,2,4
39.json,6,-1,41,-1,-1,8,0,8,3,4
39.json,6,-1,41,-1,-1,8,0,8,4,4
39.json,6,-1,41,-1,-1,8,0,8,5,4
39.json,6,-1,41,-1,-1,8,0,8,6,4
39.json,6,-1,41,-1,-1,8,0,8,10,4
39.json,6,-1,41,-1,-1,8,0,8,12,4
39.json,6,-1,41,-1,-1,8,0,8,13,4
39.json,6,-1,41,-1,-1,8,0,8,14,4
39.json,6,-1,41,-1,-1,8,17,8,1,4
39.json,6,-1,41,-1,-1,8,17,8,2,4
39.json,6,-1,41,-1,-1,8,17,8,3,4
39.json,6,-1,41,-1,-1,8,17,8,4,4
39.json,6,-1,41,-1,-1,8,17,8,5,4
39.json,6,-1,41,-1,-1,8,17,8,6,4
39.json,6,-1,41,-1,-1,8,17,8,10,4
39.json,6,-1,41,-1,-1,8,17,8,12,4
39.json,6,-1,41,-1,-1,8,17,8,13,4
39.json,6,-1,41,-1,-1,8,17,8,14,4
39.json,6,-1,41,-1,-1,9,24,8,1,4
39.json,6,-1,41,-1,-1,9,24,8,2,4
39.json,6,-1,41,-1,-1,9,24,8,3,4
39.json,6,-1,41,-1,-1,9,24,8,4,4
39.json,6,-1,41,-1,-1,9,24,8,5,4
39.json,6,-1,41,-1,-1,9,24,8,6,4
39.json,6,-1,41,-1,-1,9,24,8,10,4
39.json,6,-1,41,-1,-1,9,24,8,12,4
39.json,6,-1,41,-1,-1,9,24,8,13,4
39.json,6,-1,41,-1,-1,9,24,8,14,4
39.json,6,-1,41,-1,-1,9,0,8,1,4
39.json,6,-1,41,-1,-1,9,0,8,2,4
39.json,6,-1,41,-1,-1,9,0,8,3,4
39.json,6,-1,41,-1,-1,9,0,8,4,4
39.json,6,-1,41,-1,-1,9,0,8,5,4
39.json,6,-1,41,-1,-1,9,0,8,6,4
39.json,6,-1,41,-1,-1,9,0,8,10,4
39.json,6,-1,41,-1,-1,9,0,8,12,4
39.json,6,-1,41,-1,-1,9,0,8,13,4
39.json,6,-1,41,-1,-1,9,0,8,14,4
39.json,6,-1,41,-1,-1,9,17,8,1,4
39.json,6,-1,41,-1,-1,9,17,8,2,4
39.json,6,-1,41,-1,-1,9,17,8,3,4
39.json,6,-1,41,-1,-1,9,17,8,4,4
39.json,6,-1,41,-1,-1,9,17,8,5,4
39.json,6,-1,41,-1,-1,9,17,8,6,4
39.json,6,-1,41,-1,-1,9,17,8,10,4
39.json,6,-1,41,-1,-1,9,17,8,12,4
39.json,6,-1,41,-1,-1,9,17,8,13,4
39.json,6,-1,41,-1,-1,9,17,8,14,4
39.json,6,-1,41,-1,-1,15,24,8,1,4
39.json,6,-1,41,-1,-1,15,24,8,2,4
39.json,6,-1,41,-1,-1,15,24,8,3,4
39.json,6,-1,41,-1,-1,15,24,8,4,4
39.json,6,-1,41,-1,-1,15,24,8,5,4
39.json,6,-1,41,-1,-1,15,24,8,6,4
39.json,6,-1,41,-1,-1,15,24,8,10,4
39.json,6,-1,41,-1,-1,15,24,8,12,4
39.json,6,-1,41,-1,-1,15,24,8,13,4
39.json,6,-1,41,-1,-1,15,24,8,14,4
39.json,6,-1,41,-1,-1,15,0,8,1,4
39.json,6,-1,41,-1,-1,15,0,8,2,4
39.json,6,-1,41,-1,-1,15,0,8,3,4
39.json,6,-1,41,-1,-1,15,0,8,4,4
39.json,6,-1,41,-1,-1,15,0,8,5,4
39.json,6,-1,41,-1,-1,15,0,8,6,4
39.json,6,-1,41,-1,-1,15,0,8,10,4
39.json,6,-1,41,-1,-1,15,0,8,12,4
39.json,6,-1,41,-1,-1,15,0,8,13,4
39.json,6,-1,41,-1,-1,15,0,8,14,4
39.json,6,-1,41,-1,-1,15,17,8,1,4
39.json,6,-1,41,-1,-1,15,17,8,2,4
39.json,6,-1,41,-1,-1,15,17,8,3,4
39.json,6,-1,41,-1,-1,15,17,8,4,4
39.json,6,-1,41,-1,-1,15,17,8,5,4
39.json,6,-1,41,-1,-1,15,17,8,6,4
39.json,6,-1,41,-1,-1,15,17,8,10,4
39.json,6,-1,41,-1,-1,15,17,8,12,4
39.json,6,-1,41,-1,-1,15,17,8,13,4
39.json,6,-1,41,-1,-1,15,17,8,14,4
39.json,6,-1,41,-1,-1,17,24,8,1,4
39.json,6,-1,41,-1,-1,17,24,8,2,4
39.json,6,-1,41,-1,-1,17,24,8,3,4
39.json,6,-1,41,-1,-1,17,24,8,4,4
39.json,6,-1,41,-1,-1,17,24,8,5,4
39.json,6,-1,41,-1,-1,17,24,8,6,4
39.json,6,-1,41,-1,-1,17,24,8,10,4
39.json,6,-1,41,-1,-1,17,24,8,12,4
39.json,6,-1,41,-1,-1,17,24,8,13,4
39.json,6,-1,41,-1,-1,17,24,8,14,4
39.json,6,-1,41,-1,-1,17,0,8,1,4
39.json,6,-1,41,-1,-1,17,0,8,2,4
39.json,6,-1,41,-1,-1,17,0,8,3,4
39.json,6,-1,41,-1,-1,17,0,8,4,4
39.json,6,-1,41,-1,-1,17,0,8,5,4
39.json,6,-1,41,-1,-1,17,0,8,6,4
39.json,6,-1,41,-1,-1,17,0,8,10,4
39.json,6,-1,41,-1,-1,17,0,8,12,4
39.json,6,-1,41,-1,-1,17,0,8,13,4
39.json,6,-1,41,-1,-1,17,0,8,14,4
39.json,6,-1,41,-1,-1,17,17,8,1,4
39.json,6,-1,41,-1,-1,17,17,8,2,4
39.json,6,-1,41,-1,-1,17,17,8,3,4
39.json,6,-1,41,-1,-1,17,17,8,4,4
39.json,6,-1,41,-1,-1,17,17,8,5,4
39.json,6,-1,41,-1,-1,17,17,8,6,4
39.json,6,-1,41,-1,-1,17,17,8,10,4
39.json,6,-1,41,-1,-1,17,17,8,12,4
39.json,6,-1,41,-1,-1,17,17,8,13,4
39.json,6,-1,41,-1,-1,17,17,8,14,4
391.json,-1,-1,-1,-1,-1,-1,8,-1,-1,2
391.json,-1,-1,-1,-1,-1,-1,10,-1,-1,2
397.json,6,-1,43,-1,-1,12,0,5,6,2
397.json,6,-1,43,-1,-1,12,8,5,6,2
397.json,6,-1,43,-1,-1,12,9,5,6,2
397.json,6,-1,43,-1,-1,12,10,5,6,2
397.json,6,-1,43,-1,-1,12,12,5,6,2
397.json,6,-1,43,-1,-1,12,17,5,6,2
398.json,6,-1,13,-1,1,12,8,7,6,2
398.json,6,-1,13,-1,1,12,9,7,6,2
398.json,6,-1,13,-1,1,12,10,7,6,2
398.json,6,-1,13,-1,1,12,12,7,6,2
4.json,3,-1,52,-1,-1,-1,8,-1,-1,2
4.json,3,-1,52,-1,-1,-1,0,-1,-1,2
4.json,3,-1,52,-1,-1,-1,10,-1,-1,2
4.json,3,-1,52,-1,-1,-1,17,-1,-1,2
402.json,-1,-1,30,-1,1,5,8,-1,1,2
402.json,-1,-1,30,-1,1,5,8,-1,2,2
402.json,-1,-1,30,-1,1,5,8,-1,3,2
402.json,-1,-1,30,-1,1,5,8,-1,4,2
402.json,-1,-1,30,-1,1,5,8,-1,5,2
402.json,-1,-1,30,-1,1,5,8,-1,6,2
402.json,-1,-1,30,-1,1,5,8,-1,10,2
402.json,-1,-1,30,-1,1,5,8,-1,12,2
402.json,-1,-1,30,-1,1,5,8,-1,14,2
402.json,-1,-1,30,-1,1,5,10,-1,1,2
402.json,-1,-1,30,-1,1,5,10,-1,2,2
402.json,-1,-1,30,-1,1,5,10,-1,3,2
402.json,-1,-1,30,-1,1,5,10,-1,4,2
402.json,-1,-1,30,-1,1,5,10,-1,5,2
402.json,-1,-1,30,-1,1,5,10,-1,6,2
402.json,-1,-1,30,-1,1,5,10,-1,10,2
402.json,-1,-1,30,-1,1,5,10,-1,12,2
402.json,-1,-1,30,-1,1,5,10,-1,14,2
402.json,-1,-1,30,-1,1,5,20,-1,1,2
402.json,-1,-1,30,-1,1,5,20,-1,2,2
402.json,-1,-1,30,-1,1,5,20,-1,3,2
402.json,-1,-1,30,-1,1,5,20,-1,4,2
402.json,-1,-1,30,-1,1,5,20,-1,5,2
402.json,-1,-1,30,-1,1,5,20,-1,6,2
402.json,-1,-1,30,-1,1,5,20,-1,10,2
402.json,-1,-1,30,-1,1,5,20,-1,12,2
402.json,-1,-1,30,-1,1,5,20,-1,14,2
402.json,-1,-1,30,-1,1,5,13,-1,1,2
402.json,-1,-1,30,-1,1,5,13,-1,2,2
402.json,-1,-1,30,-1,1,5,13,-1,3,2
402.json,-1,-1,30,-1,1,5,13,-1,4,2
402.json,-1,-1,30,-1,1,5,13,-1,5,2
402.json,-1,-1,30,-1,1,5,13,-1,6,2
402.json,-1,-1,30,-1,1,5,13,-1,10,2
402.json,-1,-1,30,-1,1,5,13,-1,12,2
402.json,-1,-1,30,-1,1,5,13,-1,14,2
402.json,-1,-1,30,-1,1,6,8,-1,1,2
402.json,-1,-1,30,-1,1,6,8,-1,2,2
402.json,-1,-1,30,-1,1,6,8,-1,3,2
402.json,-1,-1,30,-1,1,6,8,-1,4,2
402.json,-1,-1,30,-1,1,6,8,-1,5,2
402.json,-1,-1,30,-1,1,6,8,-1,6,2
402.json,-1,-1,30,-1,1,6,8,-1,10,2
402.json,-1,-1,30,-1,1,6,8,-1,12,2
402.json,-1,-1,30,-1,1,6,8,-1,14,2
402.json,-1,-1,30,-1,1,6,10,-1,1,2
402.json,-1,-1,30,-1,1,6,10,-1,2,2
402.json,-1,-1,30,-1,1,6,10,-1,3,2
402.json,-1,-1,30,-1,1,6,10,-1,4,2
402.json,-1,-1,30,-1,1,6,10,-1,5,2
402.json,-1,-1,30,-1,1,6,10,-1,6,2
402.json,-1,-1,30,-1,1,6,10,-1,10,2
402.json,-1,-1,30,-1,1,6,10,-1,12,2
402.json,-1,-1,30,-1,1,6,10,-1,14,2
402.json,-1,-1,30,-1,1,6,20,-1,1,2
402.json,-1,-1,30,-1,1,6,20,-1,2,2
402.json,-1,-1,30,-1,1,6,20,-1,3,2
402.json,-1,-1,30,-1,1,6,20,-1,4,2
402.json,-1,-1,30,-1,1,6,20,-1,5,2
402.json,-1,-1,30,-1,1,6,20,-1,6,2
402.json,-1,-1,30,-1,1,6,20,-1,10,2
402.json,-1,-1,30,-1,1,6,20,-1,12,2
402.json,-1,-1,30,-1,1,6,20,-1,14,2
402.json,-1,-1,30,-1,1,6,13,-1,1,2
402.json,-1,-1,30,-1,1,6,13,-1,2,2
402.json,-1,-1,30,-1,1,6,13,-1,3,2
402.json,-1,-1,30,-1,1,6,13,-1,4,2
402.json,-1,-1,30,-1,1,6,13,-1,5,2
402.json,-1,-1,30,-1,1,6,13,-1,6,2
402.json,-1,-1,30,-1,1,6,13,-1,10,2
402.json,-1,-1,30,-1,1,6,13,-1,12,2
402.json,-1,-1,30,-1,1,6,13,-1,14,2
402.json,-1,-1,30,-1,1,7,8,-1,1,2
402.json,-1,-1,30,-1,1,7,8,-1,2,2
402.json,-1,-1,30,-1,1,7,8,-1,3,2
402.json,-1,-1,30,-1,1,7,8,-1,4,2
402.json,-1,-1,30,-1,1,7,8,-1,5,2
402.json,-1,-1,30,-1,1,7,8,-1,6,2
402.json,-1,-1,30,-1,1,7,8,-1,10,2
402.json,-1,-1,30,-1,1,7,8,-1,12,2
402.json,-1,-1,30,-1,1,7,8,-1,14,2
402.json,-1,-1,30,-1,1,7,10,-1,1,2
402.json,-1,-1,30,-1,1,7,10,-1,2,2
402.json,-1,-1,30,-1,1,7,10,-1,3,2
402.json,-1,-1,30,-1,1,7,10,-1,4,2
402.json,-1,-1,30,-1,1,7,10,-1,5,2
402.json,-1,-1,30,-1,1,7,10,-1,6,2
402.json,-1,-1,30,-1,1,7,10,-1,10,2
402.json,-1,-1,30,-1,1,7,10,-1,12,2
402.json,-1,-1,30,-1,1,7,10,-1,14,2
402.json,-1,-1,30,-1,1,7,20,-1,1,2
402.json,-1,-1,30,-1,1,7,20,-1,2,2
402.json,-1,-1,30,-1,1,7,20,-1,3,2
402.json,-1,-1,30,-1,1,7,20,-1,4,2
402.json,-1,-1,30,-1,1,7,20,-1,5,2
402.json,-1,-1,30,-1,1,7,20,-1,6,2
402.json,-1,-1,30,-1,1,7,20,-1,10,2
402.json,-1,-1,30,-1,1,7,20,-1,12,2
402.json,-1,-1,30,-1,1,7,20,-1,14,2
402.json,-1,-1,30,-1,1,7,13,-1,1,2
402.json,-1,-1,30,-1,1,7,13,-1,2,2
402.json,-1,-1,30,-1,1,7,13,-1,3,2
402.json,-1,-1,30,-1,1,7,13,-1,4,2
402.json,-1,-1,30,-1,1,7,13,-1,5,2
402.json,-1,-1,30,-1,1,7,13,-1,6,2
402.json,-1,-1,30,-1,1,7,13,-1,10,2
402.json,-1,-1,30,-1,1,7,13,-1,12,2
402.json,-1,-1,30,-1,1,7,13,-1,14,2
402.json,-1,-1,30,-1,1,8,8,-1,1,2
402.json,-1,-1,30,-1,1,8,8,-1,2,2
402.json,-1,-1,30,-1,1,8,8,-1,3,2
402.json,-1,-1,30,-1,1,8,8,-1,4,2
402.json,-1,-1,30,-1,1,8,8,-1,5,2
402.json,-1,-1,30,-1,1,8,8,-1,6,2
402.json,-1,-1,30,-1,1,8,8,-1,10,2
402.json,-1,-1,30,-1,1,8,8,-1,12,2
402.json,-1,-1,30,-1,1,8,8,-1,14,2
402.json,-1,-1,30,-1,1,8,10,-1,1,2
402.json,-1,-1,30,-1,1,8,10,-1,2,2
402.json,-1,-1,30,-1,1,8,10,-1,3,2
402.json,-1,-1,30,-1,1,8,10,-1,4,2
402.json,-1,-1,30,-1,1,8,10,-1,5,2
402.json,-1,-1,30,-1,1,8,10,-1,6,2
402.json,-1,-1,30,-1,1,8,10,-1,10,2
402.json,-1,-1,30,-1,1,8,10,-1,12,2
402.json,-1,-1,30,-1,1,8,10,-1,14,2
402.json,-1,-1,30,-1,1,8,20,-1,1,2
402.json,-1,-1,30,-1,1,8,20,-1,2,2
402.json,-1,-1,30,-1,1,8,20,-1,3,2
402.json,-1,-1,30,-1,1,8,20,-1,4,2
402.json,-1,-1,30,-1,1,8,20,-1,5,2
402.json,-1,-1,30,-1,1,8,20,-1,6,2
402.json,-1,-1,30,-1,1,8,20,-1,10,2
